date,market_cap
2020-10-30,4403972775.114427
2020-10-31,4339545056.930286
2020-11-01,4386318369.521734
2020-11-02,4505756151.281318
2020-11-03,4230857988.7474537
2020-11-04,4057814551.809333
2020-11-05,4076600958.857394
2020-11-06,4308378046.347672
2020-11-07,4766603346.617031
2020-11-08,4644457223.919944
2020-11-09,5006920799.241045
2020-11-10,4911270793.278008
2020-11-11,5096870000.362353
2020-11-12,5021691330.331453
2020-11-13,4867573290.415711
2020-11-14,5040565635.5981655
2020-11-15,4944151034.835344
2020-11-16,4758614328.062117
2020-11-17,4931385582.1000395
2020-11-18,5187734235.609047
2020-11-19,5293544242.758866
2020-11-20,5329147781.583794
2020-11-21,5543333282.347032
2020-11-22,6028501848.396019
2020-11-23,5724829171.664488
2020-11-24,5973485093.242055
2020-11-25,6115750391.26882
2020-11-26,5575229005.651132
2020-11-27,4981546063.181398
2020-11-28,4947386990.886598
2020-11-29,5161683501.848183
2020-11-30,5233208239.192852
2020-12-01,5626196324.594645
2020-12-02,5285139233.7892475
2020-12-03,5532058190.277255
2020-12-04,5504435417.149371
2020-12-05,5062775320.855914
2020-12-06,5216255364.985772
2020-12-07,5324038362.771259
2020-12-08,5180856042.418032
2020-12-09,4817652246.866909
2020-12-10,5015117487.489084
2020-12-11,4731495103.213368
2020-12-12,4634111926.244686
2020-12-13,4845346028.25429
2020-12-14,5119593933.4666195
2020-12-15,5093795187.455058
2020-12-16,5037451142.470164
2020-12-17,5329346554.502491
2020-12-18,5343984318.420193
2020-12-19,5352029878.586914
2020-12-20,5357696926.765989
2020-12-21,5203260170.803379
2020-12-22,4922692854.136174
2020-12-23,5088162424.562079
2020-12-24,4510416511.474448
2020-12-25,4595070296.769844
2020-12-26,4623266606.720588
2020-12-27,4373715496.3018875
2020-12-28,4927613659.406713
2020-12-29,5042440339.229828
2020-12-30,4666530401.794525
2020-12-31,4488425410.9562845
2021-01-01,4465023909.695324
2021-01-02,4720371426.690146
2021-01-03,4847003171.774025
2021-01-04,5549965907.19672
2021-01-05,5304823776.023205
2021-01-06,5816061027.834387
2021-01-07,6822133742.248797
2021-01-08,6319099825.939422
2021-01-09,6097253228.79806
2021-01-10,7150451896.821403
2021-01-11,6544303511.805791
2021-01-12,5834093675.327855
2021-01-13,5577889699.901055
2021-01-14,6382145246.599789
2021-01-15,7080917572.085494
2021-01-16,8245551426.346682
2021-01-17,8235148312.512776
2021-01-18,9435824064.32705
2021-01-19,8816596256.238573
2021-01-20,8377233379.5364
2021-01-21,8765046107.233507
2021-01-22,7416117865.130843
2021-01-23,8665820004.401344
2021-01-24,9950268834.874548
2021-01-25,9818894870.17378
2021-01-26,9584389407.844524
2021-01-27,9306173950.651775
2021-01-28,8410355913.904003
2021-01-29,9364957504.277391
2021-01-30,9220605947.089617
2021-01-31,9479053945.914248
2021-02-01,9106653405.76948
2021-02-02,9246737098.196632
2021-02-03,9639417165.14196
2021-02-04,10078242179.231892
2021-02-05,10037680706.70441
2021-02-06,10727018609.453403
2021-02-07,10169663770.573244
2021-02-08,10032107685.883646
2021-02-09,10320776887.3184
2021-02-10,11265069575.117748
2021-02-11,10893087761.12299
2021-02-12,11200755680.494366
2021-02-13,12484010886.804798
2021-02-14,13788126117.56874
2021-02-15,13596639157.357231
2021-02-16,13276875405.456532
2021-02-17,13020320319.023745
2021-02-18,13105334984.825926
2021-02-19,13212958249.98198
2021-02-20,14238686858.572706
2021-02-21,13839448881.371605
2021-02-22,13961522259.5072
2021-02-23,12936540431.34546
2021-02-24,10475822420.371023
2021-02-25,11477133664.853138
2021-02-26,10272200501.171087
2021-02-27,10357485414.995975
2021-02-28,10731331021.646358
2021-03-01,10178574421.958214
2021-03-02,11348074149.346918
2021-03-03,11709144525.409187
2021-03-04,12367778863.685484
2021-03-05,11445098225.985523
2021-03-06,11455522974.772429
2021-03-07,11625776609.788118
2021-03-08,11759186710.424816
2021-03-09,13043559632.65904
2021-03-10,12982742393.45835
2021-03-11,12238032115.590714
2021-03-12,12362317926.28168
2021-03-13,11629066851.647396
2021-03-14,12325154783.421164
2021-03-15,11951512086.24541
2021-03-16,11379024518.8143
2021-03-17,11455152823.077148
2021-03-18,12766293603.303682
2021-03-19,12218743848.276262
2021-03-20,12440446322.462458
2021-03-21,12375458215.395754
2021-03-22,12145546075.753456
2021-03-23,11445401294.040115
2021-03-24,11144570874.810068
2021-03-25,10316828244.097786
2021-03-26,10578695985.603687
2021-03-27,11372637267.059286
2021-03-28,11204160294.861477
2021-03-29,11088428480.393305
2021-03-30,11690621458.170712
2021-03-31,11533777805.740938
2021-04-01,12076610997.823357
2021-04-02,12533071757.561026
2021-04-03,13510625678.036886
2021-04-04,12338407563.969858
2021-04-05,12842928797.743835
2021-04-06,13479390430.348896
2021-04-07,14516869513.169882
2021-04-08,13139183162.496231
2021-04-09,13654897168.37247
2021-04-10,13254217146.653992
2021-04-11,13342329421.90461
2021-04-12,14147574555.220087
2021-04-13,13882731108.883177
2021-04-14,14925152159.375706
2021-04-15,17342976823.566734
2021-04-16,17901608376.79228
2021-04-17,17579790113.55199
2021-04-18,16990628189.677645
2021-04-19,16503345637.40399
2021-04-20,15196136707.494104
2021-04-21,16351577230.760704
2021-04-22,15400642175.554834
